id,title,company,location,description,time_posted
d058a2af7b6e17bd,Data Science Analyst,Harnham US,"San Francisco, CA","$100,000 - $115,000 a year
DATA SCIENCE ANALYST- CRM PLATFORM
SAN FRANCISCO, CA
$100,000-115,000 (DEPENDENT ON EXPERIENCE) + BONUS
Are you looking to work at a fast paced, data-driven start up? This company is building out their analytic function in the Bay Area and are looking for a self-starter who loves working hands on with data and has extensive modeling experience. If this sounds like it could be you keep reading to get an idea of what could be your next, exciting challenge!
THE COMPANY
This start up SaaS company offers an email and sales platform for small businesses to manage and optimize their customer lifecycle, CRM, and marketing automation. This company has been growing through extensive levels of growth within all their analytics functions. They are headquartered in their South and have expanded to the Bay Are where they are already establishing a strong presence.
THE ROLE
They are looking for an analyst who is not only experienced in data science but is eager to get hands on experience collaborating with Data Science team to gather and prepare the data, create statistical models, and on-going monitoring. You will also be:
Preforming ad-hoc statistical analysis and create actionable insights for business stakeholders
Designing, constructing and maintaining highly scalable data science tools
Working with the data science team to find opportunities to create a more data driven environment
YOUR SKILLS AND EXPERIENCE
Expert in SQL
Commercial experience in data warehouses (BigQuery/Redshift/Hive), tools such as Looker, and Salesforce or Marketo
Commercial experience in a data analytics role, preferably at a tech company
Advanced proficiency in Python and R
Experience building out statistical models
Be a self-starter, ask questions when needed, but are eager to work autonomously at a high level
THE BENEFITS
A good office environment that is tight-knit and collaborative
Leadership that encourages autonomy and self-motivated individuals
Competitive benefits
Convenient office location right in the Financial District",29 days ago
20414536a3de87a5,Data Analyst - Sports Media,Harnham US,"San Francisco, CA","$80,000 - $120,000 a year
Data Analyst - Sports Media
San Francisco Bay Area
$80,000-120,000

The Company:
Harnham has recently partnered with a rapidly growing Sports Media company. This San Francisco based company is scaling massively and they are looking to build out a robust analytics team to utilize data to optimize article performance. As a leader in the Sports Media industry, you will have the rare opportunity to combine your passion for analytics and sports!

About This Job:
They are building out their analytics function and are looking for an experienced analyst to join their team and work closely alongside some of the leading editors and writers in the sports media industry. Essentially this person will be tasked with analyzing the content performance across different sports articles and drive strategy to increase engagement.


Responsibilities:
Expert level SQL skills with some exposure to R or Python
Exposure analyzing content, campaign, media analytics in a previous role is a must
Examples of results and impact driven by your analysis regarding guiding high level decision making
Excellent communication skills and ability to work with stakeholders across different teams such as Growth, Product, and Marketing
Previous experience at content driven company


The Perks:
Working at a company that is driven by sports and data
Having high level discussions with some of the biggest names in Sports Media
Office conveniently located near public transportation

Please express interest by following the ""Apply"" link or this page or by sending your CV to Isabella Arellano at",1 day ago
15c4b5ca4acb1920,Marketing Data Analyst,Kaiser Permanente,"Oakland, CA","The Data Analytic Consultant provides support in making strategic data-related decisions by analyzing, manipulating, tracking, internally managing and reporting data. These positions function both as a consultant and as a high-level data analyst. The position works with clients to develop the right set of questions/hypotheses, using the appropriate tools/skills to derive the best information to address customer needs.


Essential Responsibilities:
Assists in issue identification and design of analytic approaches.
Employs specified analytical methods and tools to access data to provide reportable information from KP information systems.
Provides support and point of contact for department clients requesting routine information, data summaries and or reports.
Applies specified analytical methods including assessing the significance of observed changes, identifying associations among measured quantities, forecasting trends, etc.
Contributes to written reports and presentation materials describing project or task objectives, methods, data, and results.
Implements specified QA procedures to ensure accuracy of project data, results and written reports & presentation materials.",30+ days ago
05bc7ded90d40562,Senior Business Data Analyst- Digital,National Funding,"San Diego, CA 92121","Are you?

Excited to influence business decisions with data- driven insights?
Awesome with Google Analytics, AdWords, and SQL?
Looking to collaborate with stakeholders as a strategic thought partner?
If the above describes YOU, keep reading for more details about this opportunity:

Based out of La Jolla, California, National Funding, an innovator and leader in the financial technology industry, is seeking a Senior Business Data Analyst focused on our digital marketing channels. National Funding has experienced double digit growth for many years and that growth is expected to continue. Our new Senior Business Data Analyst will contribute to that growth by delivering insights and recommendations that drive business decisions in our digital marketing strategy.

How you will make an impact:
Partner with Marketing Managers, Sales, and executives as a strategic thought partner to deliver key insights from web tracking metrics
Study website behavior patterns to analyze and optimize business results and user experience
Synthesize data from multiple sources, developing assumptions where needed, to drive customer insights and strategy development
Coordinate with external partners and business stakeholders to develop actionable dashboards which present the end to end funnel metrics, contributing to the development of hypotheses and actions
Collaborate with Marketing to measure impact of website strategy across all campaign channels and to refine strategy driven by data-based insights
Work with stakeholders to develop learning plans with recommendations of analytics approaches, including A/B testing
Ensure site tagging is implemented properly to provide visibility to impact and value of various initiatives and releases
An ideal candidate looks like this:
5-8 years of experience in web analytics decision support and website optimization
Deep subject matter expertise with Google Analytics and SQL; experience with Google AdWords, Google Webmaster tools and Google Tag Manager a plus
Solid understanding of Paid Search, SEO, and other digital marketing channels such as Affiliate, Social, and Display
Strong analytical and problem solving skills
Experience with Tableau (or similar data visualization tools such as Spotfire, PowerBI, QlikView, etc.)
Proven ability to tell stories with data and instill confidence in recommendations to motivate stakeholders to take action
Outstanding communication skills with both technical and non-technical colleagues
Prefer candidates with experience with CRM systems (Salesforce)
Prefer candidates with experience in Finance, Mortgage, Banking
Why National Funding?

Positive, energetic, passionate, business casual environment
Fantastic benefits package including medical, dental, vision, life, LTD, FSA, 401(k) with an employer match and PTO
Numerous employee events throughout the year including our annual traditions such as a Day at the Del Mar Racetrack, Del Mar Mud Run, Bring Your Kid to Work Day, Holiday Party, Employee and Family Picnic, sporting events, and more
National Funding is one of the leading providers of short term loans and equipment leasing for small businesses across the United States. For five years running, we've been ranked by the San Diego Business Journal as one of the 100 Fastest Growing Private Companies in San Diego and listed on the Inc. 5000 List of America's Fastest Growing Private Companies. Since 1999, we have been in the forefront of the equipment leasing business, working with businesses in hundreds of communities and industries to expand and upgrade their business equipment. As we have grown, so too has our product line, and now we are one of the country's largest private lenders of small business loans. Our customers call on us to get working capital, merchant cash advances, credit card processing, and, of course, equipment leasing.",30+ days ago
05bc7ded90d40562,Senior Business Data Analyst- Digital,National Funding,"San Diego, CA 92121","Are you?

Excited to influence business decisions with data- driven insights?
Awesome with Google Analytics, AdWords, and SQL?
Looking to collaborate with stakeholders as a strategic thought partner?
If the above describes YOU, keep reading for more details about this opportunity:

Based out of La Jolla, California, National Funding, an innovator and leader in the financial technology industry, is seeking a Senior Business Data Analyst focused on our digital marketing channels. National Funding has experienced double digit growth for many years and that growth is expected to continue. Our new Senior Business Data Analyst will contribute to that growth by delivering insights and recommendations that drive business decisions in our digital marketing strategy.

How you will make an impact:
Partner with Marketing Managers, Sales, and executives as a strategic thought partner to deliver key insights from web tracking metrics
Study website behavior patterns to analyze and optimize business results and user experience
Synthesize data from multiple sources, developing assumptions where needed, to drive customer insights and strategy development
Coordinate with external partners and business stakeholders to develop actionable dashboards which present the end to end funnel metrics, contributing to the development of hypotheses and actions
Collaborate with Marketing to measure impact of website strategy across all campaign channels and to refine strategy driven by data-based insights
Work with stakeholders to develop learning plans with recommendations of analytics approaches, including A/B testing
Ensure site tagging is implemented properly to provide visibility to impact and value of various initiatives and releases
An ideal candidate looks like this:
5-8 years of experience in web analytics decision support and website optimization
Deep subject matter expertise with Google Analytics and SQL; experience with Google AdWords, Google Webmaster tools and Google Tag Manager a plus
Solid understanding of Paid Search, SEO, and other digital marketing channels such as Affiliate, Social, and Display
Strong analytical and problem solving skills
Experience with Tableau (or similar data visualization tools such as Spotfire, PowerBI, QlikView, etc.)
Proven ability to tell stories with data and instill confidence in recommendations to motivate stakeholders to take action
Outstanding communication skills with both technical and non-technical colleagues
Prefer candidates with experience with CRM systems (Salesforce)
Prefer candidates with experience in Finance, Mortgage, Banking
Why National Funding?

Positive, energetic, passionate, business casual environment
Fantastic benefits package including medical, dental, vision, life, LTD, FSA, 401(k) with an employer match and PTO
Numerous employee events throughout the year including our annual traditions such as a Day at the Del Mar Racetrack, Del Mar Mud Run, Bring Your Kid to Work Day, Holiday Party, Employee and Family Picnic, sporting events, and more
National Funding is one of the leading providers of short term loans and equipment leasing for small businesses across the United States. For five years running, we've been ranked by the San Diego Business Journal as one of the 100 Fastest Growing Private Companies in San Diego and listed on the Inc. 5000 List of America's Fastest Growing Private Companies. Since 1999, we have been in the forefront of the equipment leasing business, working with businesses in hundreds of communities and industries to expand and upgrade their business equipment. As we have grown, so too has our product line, and now we are one of the country's largest private lenders of small business loans. Our customers call on us to get working capital, merchant cash advances, credit card processing, and, of course, equipment leasing.",30+ days ago
cfee7071f11c861a,Data Analyst,Plastiq,"San Francisco, CA","Plastiq is billpay with benefits.
Everyday payments have become second nature: we swipe a card, tap a button, or press submit. But many of our most important bills — a child's care or tuition, critical business expenses, or taxes and rent — haven't caught up. Billions of checks are still written today. Wire transfers can be confusing. Payments are slow, late, or even unaccounted for.

We set out to solve these challenges.

Our mission? To make bill payment simple and seamless. Plastiq lets you pay bills in the way that works best for you.

Plastiq is an equal opportunity employer and we value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

Role at a Glance
We are seeking a motivated and detail-oriented Data Analyst. As a member of a collaborative and interdisciplinary team you will work across all areas of the company, fulfilling data needs for every department at the company. You will help design, build, and maintain an analytical infrastructure that you will use to enable and directly influence key decisions made by the company.

About You
Are you a natural investigator who loves solving puzzles?
You pay extreme attention to detail and always double check your work before turning it in.
You are adept at prioritization and can manage a host of time-sensitive tasks
You are rigorous with a keen eye for irregularities and patterns
You love to execute and are at your best under multiple deadlines
You thrive in a fast-paced environment and embrace change
You enjoy collaborating with others and you’re excited to learn and grow from your experiences and colleagues
You love immersing yourself in numbers and are comfortable working with large amounts of data
Responsibilities
Track, analyze and communicate tactical progress across all teams in the company with dashboards, advanced statistics, and real-time data visualizations.
Help engineer, build and maintain Plastiq’s analytic infrastructure.
Design and execute experiments to determine the validity of several growth related hypotheses.
Manage and perform ad hoc requests from other teams to provide data support for the entire company.
Familiarity with user funnel and digital marketing performance tracking
Perfect and automate more advanced analytic requirements, including LTV, lead scoring and financial modeling
Qualifications
Proficiency in Excel and SQL required
We prefer someone who has experience with Python and Google Analytics
0 to 3 years of work experience in a data focused role
Prior experience at a growth stage startup or software company a plus
Bachelor’s Degree or equivalent experience required
We love a strong Giphy game",30+ days ago
05bc7ded90d40562,Senior Business Data Analyst- Digital,National Funding,"San Diego, CA 92121","Are you?

Excited to influence business decisions with data- driven insights?
Awesome with Google Analytics, AdWords, and SQL?
Looking to collaborate with stakeholders as a strategic thought partner?
If the above describes YOU, keep reading for more details about this opportunity:

Based out of La Jolla, California, National Funding, an innovator and leader in the financial technology industry, is seeking a Senior Business Data Analyst focused on our digital marketing channels. National Funding has experienced double digit growth for many years and that growth is expected to continue. Our new Senior Business Data Analyst will contribute to that growth by delivering insights and recommendations that drive business decisions in our digital marketing strategy.

How you will make an impact:
Partner with Marketing Managers, Sales, and executives as a strategic thought partner to deliver key insights from web tracking metrics
Study website behavior patterns to analyze and optimize business results and user experience
Synthesize data from multiple sources, developing assumptions where needed, to drive customer insights and strategy development
Coordinate with external partners and business stakeholders to develop actionable dashboards which present the end to end funnel metrics, contributing to the development of hypotheses and actions
Collaborate with Marketing to measure impact of website strategy across all campaign channels and to refine strategy driven by data-based insights
Work with stakeholders to develop learning plans with recommendations of analytics approaches, including A/B testing
Ensure site tagging is implemented properly to provide visibility to impact and value of various initiatives and releases
An ideal candidate looks like this:
5-8 years of experience in web analytics decision support and website optimization
Deep subject matter expertise with Google Analytics and SQL; experience with Google AdWords, Google Webmaster tools and Google Tag Manager a plus
Solid understanding of Paid Search, SEO, and other digital marketing channels such as Affiliate, Social, and Display
Strong analytical and problem solving skills
Experience with Tableau (or similar data visualization tools such as Spotfire, PowerBI, QlikView, etc.)
Proven ability to tell stories with data and instill confidence in recommendations to motivate stakeholders to take action
Outstanding communication skills with both technical and non-technical colleagues
Prefer candidates with experience with CRM systems (Salesforce)
Prefer candidates with experience in Finance, Mortgage, Banking
Why National Funding?

Positive, energetic, passionate, business casual environment
Fantastic benefits package including medical, dental, vision, life, LTD, FSA, 401(k) with an employer match and PTO
Numerous employee events throughout the year including our annual traditions such as a Day at the Del Mar Racetrack, Del Mar Mud Run, Bring Your Kid to Work Day, Holiday Party, Employee and Family Picnic, sporting events, and more
National Funding is one of the leading providers of short term loans and equipment leasing for small businesses across the United States. For five years running, we've been ranked by the San Diego Business Journal as one of the 100 Fastest Growing Private Companies in San Diego and listed on the Inc. 5000 List of America's Fastest Growing Private Companies. Since 1999, we have been in the forefront of the equipment leasing business, working with businesses in hundreds of communities and industries to expand and upgrade their business equipment. As we have grown, so too has our product line, and now we are one of the country's largest private lenders of small business loans. Our customers call on us to get working capital, merchant cash advances, credit card processing, and, of course, equipment leasing.",30+ days ago
66ca3798033c1386,Data Analyst,NinthDecimal,"San Francisco, CA 94108","About NinthDecimal:
NinthDecimal is the marketing platform powered by location data. It harnesses this data to build a precise understanding of consumers’ physical world behavior. Fortune 500 companies and marquee brands activate this customer intelligence through audience targeting, measurement, insights and data licensing solutions. By filling the gap in understanding how consumers spend the majority of their time, NinthDecimal provides marketers a new model of the customer journey for impactful engagement.

NinthDecimal introduced the mobile industry to one-to-one audience targeting with the launch of our Location Graph™, the first platform to build audiences using historical location data. The subsequent launch of our Location Conversion Index® offered marketers the first mobile measurement solution beyond the click that could accurately measure incremental lift. NinthDecimal is now leading the way in exposing mobile audiences across the digital ecosystem, bringing advanced performance and measurement to all the ways the brands want to engage their audience.

Position Summary

We are looking for a Data Analyst to join our growing custom analytics team. The responsibilities for this position include these activities:

Analysis of large data sets to derive factbased decisions of high-value business problems for the various business units, such as research analysts, product managers, data scientists, marketing and ad operations teams;
Supporting Research & Insights team to produce actionable insights and datadriven recommendations for business and monetization strategies. Apply business analytics through ad-hoc reporting and custom scripting to drive optimization of various ad campaigns;
Prepare data sets using python/scala/sql for targeting, reporting and data science research
Ensure data quality of all inbound and processed data
Create visualization to illustrate data trends
Lead A/B testing processes, create and evaluate user segments and performance metrics, come up with the databased recommendations
Contribute in the design, tuning, performance and maintenance of raw and normalized data so that data can be leveraged by stakeholders in a timely fashion by the appropriated reporting tools
Qualifications Required:
Extreme passion for data quality
Expert in python or scala
Expert in building and optimizing complex SQL, preferably in Postgres, Mysql. Familiarity with the columnar database concepts.
Expert in data manipulation in multi-billion records data size
Be an excellent communicator and a leader able to articulate complex decisions to the cross functional team
Strong sense of business application and urgency
Advance degree in CS, Math or related subject is preferred
Familiarity with the digital media / advertising industry is a big plus
Experience with Hadoop based technologies, such as Hive, Spark is a nice to have
Familiarity with high level languages such as python, R, pig, java is a nice to have
What's in it for you?

100% mobile revenue growth year over year - the company is a great acquisition target
This role is crucial for the company’s future
Be the lead of the most disruptive revolution in the mobile advertising industry
Work with wicked smart people in the hottest area of modern business – mobile/local/social targeting
Excellent benefits and stock option plan
NinthDecimal Culture:
NinthDecimal, a name as interesting as its people. We are passionate about everything we do, whether it’s working, telling the NinthDecimal story at industry events, playing our highly competitive ping-pong games, or participating in Beer Fridays. We come from a background of companies like, YP, TiVo, CNET, AOL, comScore, BrightRoll, Walmart, Coca Cola and many we just picked up out of college. Together we have created a company that is awesome, inspiring, innovative, fast-passed, nimble, and forward thinking.

Sound like a company you want to work for? We are looking for smart, hungry, humble people who are truly passionate about building a great company! If you are looking for a place to put your handprint and make an impression – NinthDecimal wants you! For immediate consideration, please submit your resume to http://NinthDecimal.com/jobs.

NinthDecimal is an AA/EEO employer that actively pursues and hires a diverse workforce.",30+ days ago
66c4ed595b39b556,Senior Data Analyst,HCL Technologies,California,To lead and manage resources and ensure optimum resource utilization and high customer satisfaction (1.) To attend status calls with customer and the team and escalate to Senior management (2.) To drive recruitment and resourcing process by working closely with the HR teams (3.) To drive resource planning and keep track of team’s performance for high customer satisfaction (4.) To ensure quality compliance and facilitate Value creation and KM activities. (5.) To manage the teams and co-ordinate with On-Site Engineers for any issues/concerns,12 days ago
dbfd03b6ba49ba56,Administrative Assistant / Data Analyst Supporting the DEA #18-748,Forfeiture Support Associates,"Los Angeles, CA 90079","Salary: 21.90

Published Job Title:
Administrative Assistant / Data Analyst Supporting the DEA

Requisition::
18-748

Worksite::
DEA

Position Schedule::
Full-time

Description::
Focused on delivering unsurpassed services in support of law enforcement and homeland security, FSA, a rapidly growing joint venture owned by trusted solutions providers Engility and AECOM, has a vacancy for a Data Analyst. In this role, you will be supporting the overall mission of the DEA and DOJ's Asset Forfeiture Program. DEA implements major investigative strategies against drug networks and cartels. Enforcement operations have resulted in significant seizure and forfeiture activity.

A Data Analyst executes the following duties:
Provide organization and management of case files
Review data (completeness of information, proper execution)
Extract data from data base
Obtain additional information from other investigative agencies/data base
Establish/maintain physical file
Prepare notices/advertisements
Receive, suspense petitions, claims, process sharing requests
Reconcile inconsistencies
Prepare declarations
Gather information and organize investigative package
Verify case files and case tracking system
Maintain internal status information on the disposition of all forfeited assets
Assure information is accurate and perform analytical computations necessary to process data
Conduct and reconcile inventories
Distribute and receive documents
Assist lead analyst or official in obtaining/collecting all documents/information to complete case file
Provide administrative information and assistance concerning case to other investigative agencies, local law enforcement agencies, US Attorney, and other DOJ processing units, and higher headquarters
Extract data from agency data base for management and program reports
Perform word processing relevant to case documentation
Perform data entry relevant to case


Requirements::
A Data Analyst must meet the following qualifications:
High School diploma, bachelor's Degree preferred
Ability to review and analyze data and information from multiple sources
Ability to establish case/project files
Ability to enter and retrieve data from data bases
Ability to prepare and format management reports
Ability to manipulate, transfer, and compute and print information
Ability to create and manipulate spreadsheets
Ability to prepare and correct reports and correspondence using word processing software
Ability to obtain and maintain a Public Trust Security Access
This position requires U.S. Citizenship and a 7 (or 10) year minimum background investigation.

EEO Statement:
Forfeiture Support Associates (FSA) LLC is proud to be an Affirmative Action/ Equal Opportunity Employer. We recruit, employ, train, compensate, and promote qualified persons in all job titles without regard to age, ancestry, color, gender, HIV status, marital status, medical condition, national origin, physical or mental disability, race, religion, sex, sexual orientation (including gender expression and identity) veteran status, family leave status, and any protected group status as defined by applicable law.

FSA Internal Use Only::",20 hours ago
c50a971b385cd743,Billing Analyst- Remote Position,Gordian Medical,"Irvine, CA 92614","JOB SUMMARY:


The Billing Analyst is a key component in the Revenue Cycle Management (RCM) process for Gordian Medical. Reporting directly with the Revenue Development Manager, job functions will include analytic work involving accounts receivables, collections, billing, and further components of RCM. This position will be responsible for review processes and data, sharing these results with the managers of RCM with the goal of building the most effective workflow possible.

Accountable to Revenue Development Manager

RESPONSIBILITIES:


Analyze accounts receivables data to determine points of improvement, providing recommendations to management of needed changes
Analyze billing error and denial data to identify root causes, providing recommendations to management of work plans to correct identified deficiencies.


Working closely with management and other departments, as needed, in efforts to streamline processes


Work in accordance to the companies’ standards, practices and policies


Assist with new system and process rollout


Perform special projects and special studies to facilitate revenue management as required for system conversions or changes in processes


Work in coordination with all departments to meet organizational goals


Maintain collaborative relationships with internal and external teams to ensure integration and alignment of department priorities and organizational goals


Work with Cash Applications team to determine points of improvement, as needed

Monitor and validate processes that support the error correction processes


Lead and/or participate in moderately complex projects related to revenue cycle initiatives


Assist with special projects on as-needed basis


Provide excellent customer service to clients, customers and co-workers



Other Duties:


Communicate regularly with Revenue Development Manager

Attend meetings and in-services as required


Attend continuing education courses when available


Peer training, as needed


Continuously work towards The Company’s goal and vision.


Weekly Summary Reports



Qualifications:
2-4 years experience in a medical/billing office preferred


Analytics and data drilling experience


Previous experience in insurance verification, pre-authorization, billing and collections

Knowledge of health care system, including but not limited to Medicare, Commercial and Medi-cal/Medicaid coverages.

Detail oriented, strong communicator, organized and able to multi task in a fast-paced environment.

Ability to work independently as well as cohesively with other team members.

Knowledge in Outlook E-mail, Word and Excel.

Excellent organizational skills, ability to problem solve and work as an independent worker.

Good math and computer skills.

Compliance with HIPAA and PHI guidelines.

This position requires excellent communication skills and relationship building


Excellent in verbal and written communication


Establish and maintain relationships


Work well in team situations and with groups


Self-motivated


Able to apply critical thinking skills



The Company offers a comprehensive approach to wound care management providing value to the long-term care setting while advancing awareness and practice patterns reflecting current standards of care.

American Medical Technologies is an Equal Employment Opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.",7 days ago
1e592dc6a7bb129d,BUSINESS AND DATA CUSTOMER SUPPORT ANALYST,"University of California, Davis","Davis, CA 95616","$22.80 - $30.18 an hour
Under the direction of the Help Desk Manager of Advancement Services in coordination with the Senior Director of Advancement Services, work as part of the Advancement Services team supporting fund raising activities at UC Davis. Provide frontline support and assistance to Advancement Services clients. Responsible for Advancement Services Incident Queue Management. Improve and maintain data quality by performing data analysis, monitoring, verification and manual intervention of data elements. Lead efforts for continued process improvements efforts by reviewing, updating and setting standards for data entry/format updating and create documentation, and end-user training materials. Provides training as necessary on Advancement systems or meets with customers outside Advancement Services to explain the services provided and investigate customer needs.
Physical Demands:
Sit and work in front of a personal computer for extended periods of time.
Work Environment:
Work occasional overtime.

Work in close quarters.

UC Davis is a smoke and tobacco free campus effective January 1, 2014. Smoking, the use of smokeless tobacco products, and the use of unregulated nicotine products (e-cigarettes) will be strictly prohibited on any UC Davis owned or leased property, indoors and outdoors, including parking lots and residential space.
Background Check Required:

This position is a critical position and subject to a background check. Employment is contingent upon successful completion of background investigation including criminal history and identity checks.
Yes
Qualifications

Minimum Qualifications:
Experience developing clear, concise, and logical course outlines, training materials, analytical reports, proposals, newsletter articles, and announcements using various media.

Experience analyzing business needs, system resources, and end user needs to improve existing data entry and input processes.

Experience developing and enforcing data standards.

Skills in client interaction through written and verbal communication.

Skills in high level of self-guided problem-solving skills.

Experience working with confidential records.

Independent problem solving skills.

General understanding of ITIL.

Experience using ServicesNow and Conflucence.

Experience identifying sources to search for missing data elements.

Analytical skills to anticipate/identify/troubleshoot problems, and develop creative solutions to general problems. Experience managing small to midsize projects.

Training experience.

Experience in writing documentation.

Experience with Advance Web.

Experience in not-for-profit or fund-raising environment.

Organizational and time management skills.

Experience handling a busy help desk system, with simultaneous services request from email, phone, and request system.

Knowledge to handle or refer service requests.
Preferred Qualifications:
Extensive database experience in a large-scale database environment maintaining data quality.

Experience analyzing database, developing validations and audits to improve data quality.

Professional experience supporting technology services.

Skills to trace, isolate, debug, and solve problem affecting a database management system.

Experience identifying sources to search for missing data elements.

Experience with large complex database structures.

Analytical skills to anticipate/identify/troubleshoot problems, and develop creative solutions to general problems. Experience managing small to midsize projects.

Experience analyzing database functionality, coding, and practices for continual improvement.",8 days ago
9bf2332c84dda414,Data Analyst/ Specialist,GemFind,"Newport Beach, CA","Data Analyst/ Specialist
GemFind is looking for an innovative, full-time, on-site Data Analyst/ Specialistto join our team of digital marketing experts. You are great at organizing people and tasks while practicing the organization’s policies and procedures. You are committed to completing tasks, you can adapt to dynamic data and client requirements, and able to build morale and commitment to goals and objectives. If this describes you, we are excited to hear from you!
General Responsibilities:
Manage data integration with POS
Manage data upload for direct website imports
Map data across platforms
Write client-facing documentation
Manage data projects in Basecamp
Update categories and attributes within Wordpress, Shopify, and Magento
Quality assurance process on the front end of websites to ensure all data has been integrated properly
Qualifications:
Bachelor’s degree or the equivalent of education and experience
Minimum 2 years of web experience
Minimum 1 year experience in Wordpress, Shopify, and Magento
Understanding API
Bonus Qualifications:
SQL/MySQL
In-depth knowledge of PCI compliance and other e-commerce industry topics
Web development
PMP certification
Thank you for your interest in working with GemFind.
Job Type: Full-time",save job
d9b8865516bda08e,CRO Analyst,3Q Digital,"San Diego, CA","3Q Digital is the largest independent agency in digital marketing, and the way we work reflects our roots: we're relentless, restless, and constantly striving to innovate and drive growth for our clients. Since our founding in 2008, we’ve turned disruptive companies into market leaders and household names – think GoPro, Fitbit, Eventbrite, SurveyMonkey, Square, and beyond.
We offer full marketing services including SEM, SEO, social advertising, display, mobile, analytics, CRO, creative, and business strategy. We work with the fastest-growing B2C, B2B, ecommerce, and lead gen clients in the U.S. We're smart and fast-paced and keep our employees happy in 10 great offices, including San Francisco, San Diego, New York, Chicago, Austin, Denver, Raleigh, San Mateo, Charlottesville, and Burlington, VT.

About You
We are currently seeking a Conversion Rate Optimization (CRO) Analyst to join our San Diego office. The CRO Analyst will work on a range of client projects in support of our broader team to contribute to and evolve our conversion research and testing services.

You’ll be responsible for: (training provided)
Conversion Research:
Collaborate with CRO team on strategy and test hypotheses
Assist with setting up and collecting research data
Conduct quantitative and qualitative research analysis and make presentation slides
Assist with creation of Testing Roadmap
A/B testing:
Setup a/b tests and personalization campaigns
Support the quality assurance process to ensure tests render properly and that goals are tracking
Monitor live tests and pull results data
Create test plans that document all inputs for each client test
Meetings:
Manage agendas for weekly client meetings
Attend meetings and take notes
Manage follow up items in Asana (project management software)

You’ll need to have:
Passion for the field of conversion optimization
Strong communication skills – both written and oral
Detail oriented & organized
Willingness and ability to learn
Ability and strong desire to problem-solve
Positive attitude and is a self-starter
Ability to handle changing priorities
Time management skills
Efficient working style

Additional things that will impress us:
Experience in digital marketing
Familiarity with test setup, test quality assurance
Integration of data platforms, test launch
Experience managing post launch QA, results monitoring, statistical analysis of test results, assistance with test plans and test strategy, maintaining CRO roadmap documentation, providing reporting to account managers across accounts they are assigned.

About 3Q
Best in-class digital marketing results require the best-in-class workforce, and our best-in-class workforce ultimately drives the culture at 3Q Digital. We’re not just talking good office coffee and happy hours (though we have all of that). Our unique culture is developed and nurtured by the values, beliefs, philosophies, and operating style of our people and core values: Own It, Everyone’s a Client, Do the Math, Act for the Greater Good, and Innovate.
We are a collaborative, open-door, best-idea-wins environment that fosters personal and company growth and has fun doing it. We promote work/life balance and encourage constant learning by offering unparalleled training, mentorship, and development for career progression. And perhaps the best, most fundamental part of our culture: authenticity. We say what we mean, and we do what we say.
Named #14 on AdAge’s Best Places to Work
Competitive compensation and bonuses
Benefits include health, dental, vision, a 401K plan, and paid parental leave
Student loan & tuition assistance
Unlimited PTO
Flexible work from home policy
Volunteer opportunities, team retreats, and lunch seminars
3Q Digital is proud to be an equal opportunity employer, committed to evaluating all qualified candidates regardless of gender, gender identity, race, national origin, religion, sexual orientation, genetics, disability, age, or veteran status. Furthermore, we believe optimal results come from operating a meritocracy built upon diversity of thought and background and absolutely devoid of discrimination and hate speech. We do everything in our power, including strict adherence to an anti-harassment policy, to make 3Q a welcoming and inclusive organization whose employees feel comfortable respectfully sharing their thoughts with each other and our leadership. Our training and mentorship programs help make sure all employees have an equal opportunity to grow and excel.
No agencies, please; principals only.",23 hours ago
